 Length, Height, Width, Sum, Omnivariance, Eigenentropy, Surface Variation, Verticality, Class
0.69,1.8,0.6762,0.3328,0.04125,0.4903,0.9068,0.009709,3
0.6512,1.8,0.5586,0.2017,0.02726,0.4084,0.887,0.003147,3
0.705,1.8,0.526,0.1424,0.02538,0.3598,0.8236,0.005275,3
0.6398,1.55,0.6037,0.1057,0.0228,0.3126,0.7566,0.009465,3
0.7687,1.23,0.483,0.09049,0.02044,0.2877,0.7,0.01909,3
0.6233,1.42,0.5414,0.1015,0.02143,0.307,0.721,0.007926,3
0.6104,1.19,0.598,0.1128,0.02134,0.3188,0.7816,0.01297,3
0.5555,1.27,0.5706,0.1281,0.02244,0.3369,0.8224,0.00558,3
0.6166,1.56,0.5638,0.1468,0.02436,0.3594,0.8456,0.00146,3
0.6159,1.78,0.5573,0.1857,0.026,0.3947,0.8802,0.002373,3
0.5677,1.83,0.5582,0.2476,0.02884,0.4352,0.9084,0.004147,3
0.5758,1.81,0.5996,0.2975,0.03349,0.4644,0.9127,0.008826,3
0.6288,1.8,0.7189,0.3038,0.03829,0.4828,0.8953,0.009698,3
0.8436,1.79,0.6895,0.3086,0.04083,0.4918,0.8884,0.007833,3
0.8964,1.81,0.675,0.328,0.03935,0.4843,0.9101,0.007844,3
0.6441,1.82,0.668,0.3116,0.0367,0.4721,0.9152,0.007729,3
0.7241,1.81,0.734,0.3181,0.04215,0.4931,0.8955,0.01268,3
0.9169,1.81,0.6355,0.318,0.04328,0.4989,0.8879,0.01947,3
0.9164,1.8,0.5843,0.3109,0.04034,0.4859,0.8991,0.01947,3
0.7201,1.81,0.6856,0.2437,0.02985,0.4358,0.9042,0.006678,3
0.6445,1.75,0.7192,0.2447,0.03339,0.4497,0.8841,0.01031,3
0.8101,1.73,0.7665,0.2687,0.03956,0.4796,0.8683,0.01202,3
0.7727,1.75,0.727,0.2656,0.03922,0.477,0.8689,0.01102,3
0.7345,1.78,0.6621,0.2318,0.03059,0.4346,0.891,0.003464,3
0.5799,1.74,0.6049,0.254,0.03328,0.449,0.8985,0.007315,3
0.6822,2.04,0.7286,0.2627,0.03791,0.4679,0.8815,0.01216,3
0.7216,1.69,0.6405,0.2605,0.03671,0.4637,0.8845,0.02161,3
0.6491,1.69,0.7992,0.2881,0.03389,0.4638,0.9071,0.02902,3
0.4711,1.95,0.8161,0.1418,0.02441,0.3556,0.8346,0.007259,3
0.556,1.63,0.5433,0.09753,0.02028,0.2922,0.7854,0.006668,3
0.669,1.62,0.5073,0.08232,0.0189,0.2669,0.7445,0.02383,3
0.7266,1.59,0.512,0.0699,0.01673,0.2414,0.7075,0.05517,3
0.5181,0.86,0.6211,0.07134,0.01623,0.2441,0.6967,0.07166,3
0.5634,0.87,0.4908,0.07255,0.01599,0.2452,0.714,0.07251,3
0.5874,1.53,0.5236,0.1148,0.02072,0.3191,0.7963,0.00679,3
0.5411,1.48,0.4908,0.1535,0.02383,0.3649,0.8546,0.0007467,3
0.5583,1.52,0.6648,0.1808,0.02636,0.3912,0.8774,0.001853,3
0.5355,1.61,0.5935,0.1983,0.02738,0.4064,0.8844,0.004888,3
1.254,1.94,0.7191,0.2224,0.03375,0.4418,0.8639,0.0134,3
1.352,1.95,1.078,0.3351,0.06491,0.6212,0.6533,0.1465,3
1.338,1.89,0.838,0.3347,0.04796,0.6045,0.6377,0.1611,3
0.4504,1.93,1.125,0.3134,0.06832,0.6209,0.6034,0.5794,3
0.2989,1.5,0.5559,0.179,0.01739,0.3596,0.9328,0.00165,3
1.381,2.04,0.5572,0.2796,0.05306,0.577,0.5792,0.05131,3
0.9407,1.85,1.216,0.2985,0.06753,0.6088,0.6107,0.08594,3
0.443,1.51,0.6843,0.2038,0.03254,0.4267,0.8577,0.003501,3
0.5276,2.61,0.5775,0.4224,0.04332,0.4946,0.9262,0.0006029,3
0.468,2.5,0.6012,0.3304,0.03423,0.4752,0.9169,0.00292,3
1.201,2.62,0.9119,0.4101,0.05125,0.5269,0.8971,0.001136,3
0.5291,2.6,0.6893,0.3395,0.03395,0.4762,0.9192,0.0004846,3
0.5079,2.6,0.7198,0.3222,0.03284,0.4722,0.9151,0.0006134,3
0.5478,2.6,0.8175,0.2719,0.03064,0.4591,0.8943,0.002327,3
0.5807,2.54,1.012,0.2611,0.03268,0.4703,0.8611,0.00332,3
0.542,1.61,0.6627,0.2583,0.03061,0.4584,0.8787,0.003876,3
1.282,2.7,1.665,0.3902,0.0602,0.577,0.8304,0.02059,3
0.4868,1.61,0.7821,0.2551,0.03814,0.475,0.8543,0.00311,3
0.4295,1.63,0.6169,0.2349,0.03515,0.458,0.8512,0.001361,3
0.4665,1.63,0.6604,0.2724,0.03859,0.478,0.874,0.001337,3
0.4747,1.63,0.6749,0.245,0.03567,0.4579,0.8718,0.001274,3
0.4734,1.63,0.6612,0.2569,0.03475,0.4628,0.8767,0.002236,3
0.5631,1.63,0.7274,0.2622,0.03705,0.4752,0.8622,0.00308,3
0.5336,1.52,0.6172,0.239,0.03481,0.4616,0.8489,0.004807,3
0.5859,1.64,0.6376,0.2534,0.03644,0.4712,0.8559,0.008495,3
0.5725,1.64,0.5255,0.2553,0.0317,0.4549,0.8843,0.005239,3
0.6321,1.64,0.6492,0.2591,0.03706,0.4677,0.8747,0.004702,3
0.5683,1.64,1.225,0.2663,0.04004,0.4921,0.8362,0.01176,3
0.5851,1.54,1.08,0.2633,0.04018,0.4923,0.8306,0.00919,3
0.5674,1.55,1.049,0.2628,0.03989,0.4913,0.8314,0.004861,3
0.6814,1.67,0.8895,0.2688,0.03915,0.4853,0.8542,0.003214,3
0.6287,1.67,0.7351,0.2486,0.03244,0.4489,0.8894,0.001588,3
0.6634,1.67,0.6905,0.2439,0.03137,0.4463,0.8858,0.003404,3
0.5558,1.59,0.5578,0.2383,0.03257,0.4529,0.8637,0.002598,3
0.6621,1.6,0.5767,0.256,0.03501,0.4768,0.8425,0.007186,3
0.7871,1.6,0.5331,0.2406,0.03112,0.4567,0.8545,0.01217,3
0.9335,1.6,0.7288,0.2602,0.03988,0.4763,0.8644,0.01839,3
1.07,1.6,0.7274,0.2596,0.04487,0.4913,0.8424,0.01904,3
0.8405,1.6,0.7101,0.261,0.03924,0.4903,0.8287,0.008854,3
0.958,1.6,0.7747,0.2621,0.04496,0.5115,0.7894,0.009026,3
1.145,1.6,0.6321,0.2424,0.04102,0.4814,0.8211,0.007652,3
0.6868,1.59,0.6164,0.2433,0.03766,0.461,0.8674,0.001192,3
0.6137,1.61,0.5144,0.2291,0.03376,0.4434,0.8737,0.00339,3
0.6082,1.6,0.7581,0.2504,0.04286,0.4844,0.8369,0.0008276,3
0.6692,1.52,0.7948,0.2598,0.04689,0.5069,0.8063,0.005173,3
0.6728,1.53,0.8134,0.2473,0.0441,0.488,0.8249,0.002544,3
0.6185,1.62,0.6528,0.2537,0.03813,0.467,0.8714,0.002666,3
0.6404,1.62,0.6956,0.2447,0.03436,0.4545,0.8758,0.004725,3
0.7037,1.53,0.8422,0.261,0.04145,0.4856,0.848,0.006948,3
0.6274,1.54,0.7802,0.2484,0.03966,0.4848,0.8197,0.003615,3
0.664,1.53,0.7805,0.2339,0.03683,0.4652,0.8344,0.003404,3
0.6013,1.65,0.7034,0.253,0.03815,0.4675,0.8692,0.003457,3
0.5399,1.63,0.7076,0.244,0.03511,0.4552,0.875,0.003424,3
0.5373,1.54,0.6477,0.2335,0.03861,0.4659,0.8378,0.002999,3
0.6171,1.55,0.6883,0.2604,0.0431,0.497,0.8219,0.003062,3
0.6397,1.55,0.7356,0.2471,0.04073,0.4814,0.8307,0.00557,3
0.6729,1.58,0.6238,0.2426,0.03505,0.4565,0.8693,0.004418,3
0.5993,1.55,0.7044,0.2323,0.03181,0.442,0.8773,0.001933,3
0.5067,1.56,0.7448,0.254,0.0361,0.4673,0.8654,0.005175,3
0.6627,1.56,0.7465,0.2564,0.03991,0.4855,0.835,0.001966,3
0.5944,1.55,0.7749,0.2431,0.03669,0.4688,0.8436,0.001062,3
0.5708,1.55,0.6795,0.2433,0.03405,0.4523,0.8778,0.0005457,3
0.5859,1.56,0.6281,0.2182,0.03192,0.432,0.8753,0.0008556,3
0.5681,1.56,0.6128,0.2269,0.03591,0.4506,0.857,0.0008988,3
0.5797,1.56,0.7086,0.2422,0.04123,0.4799,0.8261,0.002332,3
0.6041,1.57,0.7418,0.2367,0.04278,0.4807,0.8172,0.001128,3
0.6674,1.57,0.5393,0.2306,0.03619,0.454,0.8567,0.002253,3
0.6867,1.57,0.6497,0.2139,0.03448,0.4394,0.8535,0.001988,3
0.5968,1.57,0.7525,0.2246,0.0371,0.4538,0.847,0.004159,3
0.6198,1.54,0.8294,0.2408,0.0406,0.4819,0.8142,0.02205,3
0.6294,1.53,0.7938,0.2367,0.038,0.4725,0.8233,0.005912,3
0.6111,1.52,0.7404,0.2156,0.0333,0.4399,0.8518,0.004183,3
0.7958,1.53,0.5376,0.2238,0.03304,0.4394,0.8711,0.005177,3
0.5935,1.53,0.563,0.2348,0.03285,0.4471,0.8723,0.003155,3
0.5477,1.54,0.7272,0.2539,0.03933,0.4797,0.8439,0.004624,3
0.556,1.55,0.7237,0.2545,0.04134,0.4881,0.8292,0.005745,3
0.5637,1.54,0.6477,0.2539,0.0364,0.4685,0.8631,0.006454,3
0.6496,1.54,0.566,0.2489,0.03276,0.4508,0.8865,0.004961,3
0.6431,1.55,0.6287,0.2328,0.03157,0.4436,0.8737,0.002181,3
0.7148,1.55,0.7342,0.2477,0.0373,0.4699,0.8518,0.001965,3
0.666,1.55,0.7353,0.2505,0.03904,0.4801,0.8354,0.001209,3
0.7207,1.54,0.8532,0.2652,0.04407,0.4979,0.8318,0.0009531,3
0.6923,1.54,0.5204,0.2255,0.03364,0.4419,0.87,0.0009792,3
0.5912,1.54,0.5601,0.2213,0.03377,0.4405,0.8654,0.001191,3
0.7509,1.55,0.6518,0.2461,0.04565,0.491,0.8197,0.003083,3
0.5719,1.55,0.7973,0.2376,0.04397,0.4874,0.8028,0.00307,3
0.5824,1.49,0.719,0.2182,0.04089,0.4659,0.8066,0.007348,3
0.6213,1.55,0.7232,0.2205,0.03631,0.4478,0.8517,0.003469,3
0.6803,1.56,0.5516,0.2033,0.0325,0.4282,0.8516,0.001578,3
0.7543,1.57,0.6436,0.2294,0.03981,0.4657,0.8334,0.006984,3
0.6607,1.53,0.7945,0.243,0.03888,0.4773,0.8268,0.01074,3
0.6513,1.52,0.6135,0.2143,0.03539,0.4506,0.8224,0.005013,3
0.6789,1.56,0.5755,0.2097,0.03349,0.4344,0.8536,0.001903,3
0.7254,1.57,0.5789,0.2163,0.03415,0.4392,0.8588,0.001498,3
0.6121,1.54,0.6001,0.2216,0.03376,0.4454,0.852,0.006988,3
0.6532,1.54,0.6228,0.2383,0.03991,0.4768,0.8215,0.004998,3
0.5799,1.54,0.7736,0.2276,0.0377,0.4632,0.8279,0.007908,3
0.659,1.54,0.6303,0.2357,0.03347,0.4509,0.8663,0.007266,3
0.6665,1.55,0.5781,0.2188,0.03199,0.4342,0.8709,0.004308,3
0.6379,1.56,0.614,0.2405,0.03445,0.4564,0.8642,0.004278,3
0.7962,1.57,0.6179,0.2624,0.04144,0.4918,0.8343,0.004858,3
0.7306,1.56,0.7495,0.2338,0.03771,0.4674,0.8306,0.004385,3
0.6751,1.56,0.462,0.2398,0.03225,0.4487,0.8757,0.003681,3
0.6077,1.57,0.5527,0.2395,0.03166,0.4435,0.8858,0.002432,3
0.6297,1.57,0.6476,0.2448,0.03392,0.4553,0.8728,0.002388,3
0.7276,1.59,0.7917,0.2746,0.04197,0.4978,0.8411,0.006381,3
0.5662,1.59,0.7707,0.2518,0.03959,0.4809,0.8377,0.002292,3
0.5949,1.59,0.4581,0.2348,0.0319,0.445,0.875,0.001706,3
0.594,1.59,0.449,0.2368,0.02705,0.431,0.8983,0.0005434,3
0.7458,1.6,0.5421,0.251,0.03134,0.4539,0.8795,0.000103,3
0.6777,1.6,0.7184,0.2603,0.04221,0.4871,0.8456,0.001435,3
0.7131,1.6,0.7807,0.2328,0.0423,0.4802,0.806,0.001274,3
0.5578,1.5,0.5889,0.1982,0.03125,0.4238,0.8455,0.0004057,3
0.5427,1.5,0.5895,0.1866,0.02806,0.4039,0.8614,0.0009186,3
0.5985,1.51,0.669,0.1969,0.03126,0.4208,0.8516,0.003352,3
0.5909,1.53,0.5722,0.2058,0.03268,0.4345,0.8391,0.006115,3
0.5592,1.44,0.692,0.2081,0.03609,0.4485,0.8127,0.01003,3
0.5247,1.54,0.6892,0.2098,0.03446,0.4434,0.8291,0.005599,3
0.5391,1.54,0.5511,0.1965,0.02829,0.4116,0.8677,0.008894,3
0.6542,1.54,0.4287,0.1844,0.02445,0.3957,0.8677,0.004526,3
0.5442,1.59,0.6889,0.2209,0.03304,0.4401,0.863,0.01037,3
0.585,1.59,0.9559,0.2339,0.04218,0.4852,0.7916,0.01588,3
0.6515,1.58,0.8052,0.2314,0.04075,0.4779,0.8029,0.003148,3
0.5624,1.58,0.7481,0.2196,0.03222,0.4406,0.8558,0.003791,3
0.5407,1.59,0.5763,0.2321,0.0286,0.4348,0.8859,0.004206,3
0.5351,1.59,0.5079,0.2438,0.02829,0.4431,0.8857,0.004192,3
0.67,1.6,0.7445,0.2438,0.03445,0.4708,0.8327,0.004798,3
0.6034,1.49,0.7091,0.233,0.03501,0.4652,0.8258,0.004081,3
0.5658,1.59,0.6372,0.2334,0.03499,0.4589,0.845,0.001701,3
0.5082,1.6,0.5385,0.2331,0.03293,0.4443,0.8764,0.002283,3
0.4906,1.6,0.5691,0.2257,0.03143,0.4396,0.8696,0.0007258,3
0.4959,1.41,0.6458,0.1787,0.02961,0.407,0.8278,0.00405,3
0.5452,1.43,0.8636,0.2077,0.03488,0.4452,0.8178,0.006958,3
0.5335,1.54,0.7133,0.2009,0.0315,0.4256,0.849,0.001933,3
0.5652,1.54,0.4969,0.1809,0.02698,0.4001,0.8506,0.001003,3
0.5166,1.54,0.4547,0.1907,0.02509,0.4035,0.8649,0.004031,3
0.6821,1.56,0.5388,0.2083,0.03054,0.437,0.83,0.0052,3
0.6012,1.56,0.5924,0.1903,0.02851,0.4208,0.8163,0.004563,3
0.6224,1.56,0.6149,0.2133,0.02925,0.4365,0.8419,0.007567,3
0.5383,1.58,0.3905,0.2155,0.02507,0.4156,0.8923,0.006664,3
0.506,1.57,0.313,0.1889,0.02065,0.3855,0.8985,0.002347,3
0.5038,1.48,0.6862,0.242,0.03268,0.4552,0.8649,0.0113,3
0.5886,1.48,0.7024,0.2415,0.03405,0.4633,0.847,0.003136,3
0.5791,1.47,0.803,0.2465,0.03886,0.4759,0.8382,0.001401,3
0.6504,1.59,0.4774,0.2458,0.03177,0.4516,0.8777,0.0005623,3
0.669,1.6,0.4787,0.23,0.03007,0.4383,0.8775,0.001399,3
0.6404,1.59,0.5172,0.2366,0.03365,0.4534,0.8619,0.00188,3
0.6265,1.59,0.4862,0.2162,0.03557,0.4499,0.831,0.00164,3
0.6196,1.59,0.6362,0.2235,0.03807,0.461,0.8255,0.001035,3
0.5722,1.49,0.4767,0.1888,0.0273,0.409,0.8487,0.007539,3
0.543,1.49,0.5152,0.1837,0.02519,0.3968,0.864,0.00442,3
0.5236,1.49,0.6004,0.1724,0.02631,0.3941,0.8359,0.003043,3
0.5166,1.53,0.599,0.2009,0.03002,0.4252,0.8444,0.008134,3
0.5044,1.54,0.6715,0.2122,0.0347,0.4472,0.8244,0.006784,3
0.5875,1.42,0.6511,0.1908,0.0347,0.4312,0.8075,0.002459,3
0.572,1.52,0.5181,0.1824,0.02651,0.397,0.8645,0.0002541,3
0.5315,1.54,0.3777,0.1835,0.02422,0.3937,0.8702,0.002958,3
0.5697,1.55,0.5689,0.2009,0.02894,0.4209,0.8541,0.005988,3
0.5541,1.52,0.5679,0.1837,0.03042,0.4146,0.8225,0.003695,3
0.5071,1.57,0.5688,0.2003,0.03183,0.4289,0.8373,0.003555,3
0.5018,1.56,0.4732,0.1902,0.02635,0.4063,0.8586,0.00383,3
0.5046,1.55,0.4583,0.1852,0.02606,0.4001,0.8613,0.003714,3
0.3757,1.55,0.7298,0.1905,0.02837,0.4123,0.8476,0.001173,3
0.5683,1.46,0.8863,0.2213,0.03954,0.4644,0.8146,0.01079,3
0.5175,1.46,0.6106,0.1982,0.03344,0.4302,0.833,0.002052,3
0.542,1.58,0.6655,0.2306,0.03411,0.4465,0.8697,0.0001969,3
0.566,1.59,0.5353,0.2375,0.03308,0.451,0.8683,0.0001817,3
0.4299,1.59,0.528,0.2135,0.02921,0.4272,0.8693,0.0007846,3
0.4846,1.58,0.706,0.2053,0.03308,0.4351,0.837,0.005614,3
0.4219,1.45,0.6762,0.1753,0.03049,0.4077,0.8139,0.003963,3
0.5293,1.51,0.6984,0.2123,0.03887,0.4558,0.8142,0.004859,3
0.4616,1.49,0.484,0.186,0.02925,0.4089,0.8471,0.001119,3
0.5122,1.49,0.4914,0.1951,0.02744,0.4101,0.8652,0.006,3
0.4651,1.51,0.5599,0.1937,0.02936,0.4178,0.8431,0.005181,3
0.3971,1.51,0.597,0.2303,0.0311,0.4434,0.8682,0.001597,3
0.4678,1.5,0.6121,0.2338,0.03205,0.4444,0.8748,0.0002525,3
0.4599,1.5,0.7263,0.2447,0.03417,0.4582,0.8664,0.00136,3
0.4644,1.5,0.604,0.2201,0.03403,0.4406,0.863,0.0005671,3
0.4674,1.49,0.6399,0.1783,0.02813,0.401,0.8419,0.002439,3
0.507,1.39,0.5037,0.1864,0.0228,0.3975,0.8631,0.009011,3
0.5141,1.4,0.5672,0.1754,0.02546,0.399,0.8254,0.00808,3
0.4563,1.38,0.543,0.1606,0.02403,0.3812,0.8215,0.006159,3
0.5421,1.41,0.524,0.1623,0.02557,0.3893,0.8016,0.008366,3
0.5279,1.4,0.5362,0.1813,0.0236,0.4007,0.8362,0.007955,3
0.4416,1.4,0.5023,0.1775,0.02312,0.3895,0.86,0.01038,3
0.5599,1.41,0.4387,0.1931,0.02644,0.4082,0.862,0.008527,3
0.4047,1.4,0.5118,0.1609,0.02434,0.3755,0.8488,0.006113,3
0.4707,1.39,0.5631,0.1586,0.02761,0.3837,0.8188,0.003515,3
0.415,1.41,0.5544,0.1718,0.02791,0.3947,0.8388,0.002322,3
0.5409,1.4,0.4929,0.1651,0.02549,0.3813,0.8503,0.001627,3
0.5023,1.41,0.4765,0.1791,0.02554,0.392,0.8662,0.001347,3
0.5469,1.41,0.4275,0.1821,0.02718,0.402,0.8488,0.003767,3
0.4522,1.42,0.5705,0.1965,0.02597,0.4086,0.8689,0.01064,3
0.5191,1.42,0.4841,0.1864,0.02681,0.4079,0.8423,0.02158,3
0.6194,1.42,0.4059,0.1909,0.02619,0.4111,0.8443,0.02081,3
0.588,1.43,0.5839,0.1806,0.02624,0.4017,0.8403,0.02458,3
0.4735,1.41,0.4845,0.1802,0.02477,0.3947,0.8579,0.01331,3
0.5346,1.44,0.5845,0.1878,0.02508,0.4038,0.8546,0.0182,3
0.5439,1.44,0.5692,0.186,0.02773,0.4075,0.8458,0.01492,3
0.5808,1.44,0.5477,0.1949,0.02756,0.415,0.8495,0.01358,3
0.5636,1.42,0.4801,0.1835,0.03024,0.4136,0.8249,0.003758,3
0.6131,1.43,0.4077,0.1837,0.02874,0.4116,0.8265,0.00488,3
0.6244,1.43,0.581,0.2019,0.03253,0.4302,0.8408,0.008953,3
0.5833,1.23,0.4759,0.1534,0.02925,0.3869,0.781,0.01617,3
0.5173,1.43,0.537,0.1767,0.03212,0.4111,0.8153,0.03094,3
0.6271,1.45,0.5331,0.2108,0.03703,0.4474,0.8298,0.03522,3
0.5886,1.43,0.5193,0.1825,0.03231,0.4159,0.8222,0.02312,3
0.5502,1.43,0.5229,0.1809,0.0318,0.4161,0.8112,0.02853,3
0.4666,1.43,0.5651,0.1835,0.03164,0.414,0.8302,0.01778,3
0.4136,1.44,0.5952,0.1844,0.02989,0.4093,0.8431,0.01751,3
0.3918,1.44,0.6292,0.1943,0.03064,0.4187,0.8475,0.01828,3
0.438,1.44,0.5863,0.1853,0.02709,0.4044,0.8512,0.0188,3
0.4089,1.44,0.5936,0.1943,0.02883,0.4141,0.8553,0.01562,3
0.4103,1.44,0.6394,0.1932,0.02821,0.4124,0.8552,0.01794,3
0.396,1.44,0.5829,0.1908,0.02775,0.4091,0.8564,0.01841,3
0.3929,1.43,0.6114,0.1858,0.03083,0.4136,0.8366,0.01779,3
0.4648,1.43,0.5589,0.173,0.03018,0.4039,0.8178,0.02629,3
0.5859,1.43,0.4284,0.192,0.03249,0.4224,0.835,0.01846,3
0.5731,1.43,0.4755,0.1822,0.03032,0.4113,0.8288,0.02923,3
0.6183,1.43,0.5226,0.1861,0.03052,0.415,0.831,0.03239,3
0.5148,1.43,0.8237,0.198,0.03248,0.4312,0.8244,0.04484,3
0.5874,1.43,0.6076,0.1935,0.03166,0.4268,0.8206,0.04323,3
0.5251,1.43,0.6915,0.1934,0.03048,0.4246,0.8229,0.04282,3
0.4471,1.44,0.7445,0.207,0.03081,0.4354,0.8323,0.06063,3
0.3966,1.44,0.8689,0.2132,0.03207,0.4443,0.8265,0.07033,3
0.4704,1.43,0.7423,0.1929,0.0314,0.4267,0.8167,0.05305,3
0.5977,1.44,0.7117,0.2144,0.03418,0.4458,0.8336,0.05423,3
0.4805,1.43,0.6769,0.2025,0.03029,0.4254,0.8495,0.03789,3
0.7326,1.43,0.3339,0.2034,0.02772,0.422,0.8537,0.03488,3
0.5825,1.43,0.4258,0.1969,0.02628,0.412,0.8607,0.02962,3
0.5723,1.43,0.4194,0.2029,0.02395,0.4079,0.8817,0.02247,3
0.5987,1.43,0.3574,0.1982,0.0242,0.4081,0.8699,0.01953,3
0.5308,1.58,0.5085,0.1969,0.02688,0.409,0.8719,0.0149,3
0.4572,1.59,0.5469,0.1905,0.02898,0.4105,0.8556,0.01087,3
0.5317,1.6,0.5134,0.2423,0.03231,0.4459,0.8864,0.0005246,3
0.5716,1.61,0.4809,0.2391,0.03215,0.4497,0.8718,0.0007637,3
0.6317,1.6,0.5464,0.2187,0.03192,0.4481,0.8297,0.0004883,3
0.5212,1.59,0.6555,0.1934,0.02986,0.4297,0.7999,0.002454,3
1.338,1.78,0.9534,0.3408,0.07566,0.6297,0.699,0.06953,2
1.503,1.7,0.7443,0.3027,0.065,0.5843,0.7287,0.08593,2
1.32,1.72,0.697,0.2866,0.06123,0.5598,0.7606,0.03382,2
1.272,1.68,0.7241,0.2817,0.05786,0.5451,0.7821,0.08221,2
1.318,1.68,0.7528,0.2922,0.06472,0.5753,0.7369,0.1155,2
1.484,1.81,0.7543,0.3231,0.06478,0.5814,0.7739,0.1147,2
1.433,1.8,0.7898,0.3127,0.06267,0.5691,0.7848,0.06122,2
1.473,1.8,0.7566,0.3339,0.07459,0.6257,0.694,0.03501,2
1.395,1.8,0.7901,0.3261,0.07617,0.6363,0.6352,0.007086,2
1.663,1.72,0.7898,0.3449,0.08237,0.6654,0.5771,0.09584,2
1.523,1.47,0.8497,0.3304,0.0754,0.6427,0.6014,0.147,2
1.442,1.6,0.8364,0.3181,0.06524,0.5905,0.7396,0.1884,2
1.483,1.59,0.8575,0.3406,0.0709,0.6192,0.7103,0.1325,2
1.462,1.6,0.8425,0.3088,0.06916,0.6029,0.6948,0.114,2
1.465,1.61,0.7907,0.3268,0.06883,0.602,0.7347,0.04712,2
1.499,1.54,0.7097,0.2976,0.06119,0.5689,0.7522,0.08735,2
1.493,1.58,0.793,0.2901,0.06438,0.5823,0.7003,0.06585,2
1.135,1.66,0.7031,0.314,0.06187,0.5808,0.7478,0.08981,2
1.746,1.66,0.8555,0.3509,0.07244,0.6328,0.6871,0.1231,2
1.509,1.67,0.9292,0.3651,0.07649,0.6596,0.6232,0.03678,2
1.427,1.67,1.053,0.3552,0.0789,0.6648,0.5788,0.08664,2
1.53,1.67,1.024,0.3616,0.07603,0.6641,0.5752,0.0782,2
1.661,1.65,1.042,0.3619,0.07982,0.6719,0.5585,0.02658,2
1.594,1.69,1.051,0.3507,0.07104,0.636,0.665,0.1579,2
1.445,1.69,0.9887,0.3589,0.07008,0.637,0.6732,0.1165,2
1.442,1.71,1.001,0.3337,0.0712,0.6315,0.6422,0.02468,2
1.549,1.64,0.9887,0.3309,0.0738,0.6376,0.6207,0.08308,2
1.494,1.46,0.9417,0.308,0.06981,0.6206,0.5962,0.09061,2
1.442,1.61,1.002,0.3367,0.07648,0.6489,0.5947,0.0551,2
1.517,1.62,0.9848,0.3363,0.07369,0.6375,0.6386,0.07239,2
1.447,1.62,1.042,0.3448,0.07424,0.6502,0.5926,0.07918,2
1.541,1.66,1.063,0.3799,0.08005,0.6807,0.5617,0.06091,2
1.482,1.66,1.162,0.3579,0.07713,0.6629,0.5828,0.05327,2
1.461,1.67,1.141,0.3474,0.07585,0.6556,0.581,0.05141,2
1.444,1.68,1.176,0.3593,0.07897,0.6614,0.6181,0.07634,2
1.376,1.69,1.14,0.3548,0.07978,0.6647,0.589,0.06628,2
1.576,1.7,1.12,0.3424,0.07713,0.6548,0.5811,0.06547,2
1.418,1.71,1.106,0.3399,0.07445,0.642,0.631,0.08205,2
1.553,1.72,1.115,0.3577,0.0771,0.6601,0.6029,0.1293,2
1.469,1.71,1.064,0.3484,0.07301,0.6458,0.6229,0.104,2
1.54,1.72,1.058,0.3483,0.07307,0.6415,0.6465,0.05646,2
1.411,1.74,1.09,0.3427,0.07319,0.6405,0.6373,0.03602,2
1.479,1.74,1.117,0.3583,0.07573,0.6561,0.6169,0.04788,2
1.466,1.75,1.181,0.3553,0.07434,0.6552,0.599,0.06588,2
1.299,1.76,1.214,0.3621,0.07287,0.6503,0.6371,0.05969,2
1.338,1.79,1.298,0.3486,0.07038,0.646,0.5979,0.1123,2
1.297,1.7,1.286,0.3553,0.0739,0.6529,0.6104,0.07821,2
0.6279,1.71,1.744,0.3424,0.07273,0.6441,0.6101,0.06054,2
1.8,1.78,1.878,0.6457,0.1912,0.92,0.5406,0.8888,2
2.051,1.78,2.001,0.6499,0.1943,0.9261,0.5387,0.7904,2
1.779,1.79,1.814,0.6557,0.1972,0.9324,0.5321,0.7989,2
1.718,1.74,0.6403,0.3492,0.07452,0.6496,0.6165,0.03851,2
1.568,1.74,0.9062,0.3367,0.07133,0.6396,0.6041,0.05643,2
1.627,1.76,0.9106,0.3674,0.07657,0.6666,0.5856,0.04591,2
2.004,1.76,0.7558,0.3503,0.07454,0.6496,0.6201,0.04274,2
1.683,1.77,0.6933,0.353,0.07355,0.6545,0.5861,0.03629,2
1.644,1.79,0.6247,0.3564,0.07437,0.6521,0.623,0.04051,2
1.782,1.78,0.6558,0.3339,0.06907,0.6324,0.6194,0.05646,2
1.686,1.7,0.6681,0.3491,0.07524,0.6529,0.6018,0.04754,2
1.718,1.71,0.7204,0.3569,0.07483,0.6551,0.6105,0.05815,2
1.883,1.71,0.7523,0.3449,0.07155,0.6465,0.5908,0.06247,2
1.73,1.72,0.6984,0.3615,0.07533,0.659,0.6053,0.1022,2
1.67,1.73,0.7912,0.3623,0.07668,0.6608,0.6095,0.06736,2
1.695,1.72,0.7213,0.3389,0.07202,0.6411,0.6103,0.07078,2
1.678,1.75,0.7338,0.3555,0.07262,0.6524,0.6018,0.07634,2
1.733,1.75,0.742,0.3635,0.07697,0.6621,0.6074,0.05329,2
1.685,1.77,0.7392,0.3545,0.07202,0.6513,0.6003,0.08361,2
1.664,1.77,0.7739,0.3577,0.07236,0.6538,0.5981,0.0754,2
1.722,1.79,0.7881,0.3626,0.07726,0.6654,0.5838,0.07204,2
1.768,1.71,0.8103,0.3336,0.06996,0.6382,0.585,0.08785,2
